,Unnamed: 0,conversation_id_str,created_at,favorite_count,label,full_text,translated_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,preprocessed_text
993,1019,1770102752150167749,Tue Mar 19 16:08:32 +0000 2024,0,others,@TaufikDamas @T0M5helby Betul pak kita harus meniru kesabaran pak prabowo.kesabaranya berbuah manis.,"@TaufikDamas @T0M5helby That's right sir, we have to imitate Pak Prabowo's patience. His patience bears sweet fruit.",1770120177012949061,,TaufikDamas,in,Indonesia,0,0,0,https://twitter.com/KuliPocok/status/1770120177012949061,1668131011497201664,KuliPocok,"@USER @USER That's right sir, we have to imitate Pak Prabowo's patience. His patience bears sweet fruit."
994,1020,1770120166040592895,Tue Mar 19 16:08:29 +0000 2024,127,others,HOTNEWS Jelang Pengumuman Hasil Pemilu 2024 Anggota Komisi VI DPR Fraksi PDIP Akui Kemenangan Prabowo https://t.co/h564Km1CE6,"HOTNEWS Ahead of the Announcement of 2024 Election Results, Members of Commission VI DPR PDIP Fraction Admit Prabowo's Victory https://t.co/h564Km1CE6",1770120166040592895,,,in,Indonesia,7,11,40,https://twitter.com/Heraloebss/status/1770120166040592895,1251824880967774208,Heraloebss,"HOTNEWS Ahead of the Announcement of 2024 Election Results, Members of Commission VI DPR PDIP Fraction Admit Prabowo's Victory HTTPURL"
995,1021,1770018943862006038,Tue Mar 19 16:08:13 +0000 2024,0,others,@GirlBieberJ @jokowi @prabowo @gibran_tweet @budimuni98 @proclaro_lover @MDH__SNA @giIangmahesa Yang menang hanya di 2 provinsi kok minta pemilu 2 putaran ngakak,@GirlBieberJ @jokowi @prabowo @gibran_tweet @budimuni98 @proclaro_lover @MDH__SNA @giIangmahesa Who won in only 2 provinces why is asking for a 2 round election lol,1770120100303217143,,GirlBieberJ,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770120100303217143,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Who won in only 2 provinces why is asking for a 2 round election lol
996,1022,1770013661173817536,Tue Mar 19 16:08:08 +0000 2024,0,others,@prabowo Yg ini udah sampai dimana solusi terbaik nya pak https://t.co/ZrR7UesmNC,"@prabowo This one has arrived, where is the best solution, sir https://t.co/ZrR7UesmNC",1770120078585192495,https://pbs.twimg.com/media/GJC609iaAAA3M80.jpg,prabowo,in,,0,0,0,https://twitter.com/hermanodop94/status/1770120078585192495,1511610830064066561,hermanodop94,"@USER This one has arrived, where is the best solution, sir HTTPURL"
997,1023,1770013661173817536,Tue Mar 19 16:07:31 +0000 2024,0,others,@prabowo Klo pekerja ya seneng2 aja Dari kuli mandor ampe pemborong,"@prabowo If you're a worker, you're happy, from a coolie to a foreman to a contractor",1770119924880740443,,prabowo,in,,0,0,0,https://twitter.com/Syawaluddinras1/status/1770119924880740443,1623594385421242369,Syawaluddinras1,"@USER If you're a worker, you're happy, from a coolie to a foreman to a contractor"
998,1024,1768987044527972639,Tue Mar 19 16:07:15 +0000 2024,1,others,@sadgurllllhuft @dianziahh @Bull_winner Anggep wae ge hiburan mbak. Kono cinta tolol bi prabowo arep bela ni sak metu ne boll'e.,@sadgurllllhuft @dianziahh @Bull_winner Anggep wae ge entertainment sis. Kono stupid love bi prabowo arep defend ni sak metu ne boll'e.,1770119856421253278,,sadgurllllhuft,in,,0,0,0,https://twitter.com/PebriyanDwi_P/status/1770119856421253278,1105677459276554241,PebriyanDwi_P,@USER @USER @USER Anggep wae ge entertainment sis. Kono stupid love bi prabowo arep defend ni sak metu ne boll'e.
999,1025,1770025617582670193,Tue Mar 19 16:07:06 +0000 2024,0,others,@GirlBieberJ @prabowo @gibran_tweet @NyaiiBubu @BangPino__ @dika_maxelyou Saatnya orang paling ikhlas memimpin negara ini,@GirlBieberJ @prabowo @gibran_tweet @NyaiiBubu @BangPino__ @dika_maxelyou It's time for the most sincere person to lead this country,1770119818466963581,,GirlBieberJ,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119818466963581,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER It's time for the most sincere person to lead this country
1000,1026,1770022623113814060,Tue Mar 19 16:06:58 +0000 2024,0,disgust,@griselruiz88 @prabowo @gibran_tweet @aniesbaswedan @ganjarpranowo @susyrizky @aan_muba @RcyberProj0 Hari gini masih main politik identitas? Sorry yeee,@griselruiz88 @prabowo @gibran_tweet @aniesbaswedan @ganjarpranowo @susyrizky @aan_muba @RcyberProj0 Are you still playing identity politics these days? Sorry yeah,1770119783314583732,,griselruiz88,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119783314583732,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Are you still playing identity politics these days? Sorry yeah
1001,1027,1769692067209613648,Tue Mar 19 16:06:51 +0000 2024,0,anger,@abuikhwanaziz @yusuf_dumdum @ganjarpranowo DARI KOMENMU AWAL ITU SUDAH KETEBAK KAU ITU PRO PRABOCOR.. ISU HAM ITU SUDAH JELAS SEJAK PARA MANTAN JENDRAL 98 YG SEKARANG JADI BARISAN 02 (WIRANTO AGUM GUMELAR DSB) BILANG PRABOWO YG BERSALAH ATAS TRAGEDI HAM 98... https://t.co/1dkgXbFdcI,@abuikhwanaziz @yusuf_dumdum @ganjarpranowo FROM YOUR INITIAL COMMENTS I CAN GUESS THAT YOU ARE PRO PRABOCOR... THE HUMAN RIGHTS ISSUE HAS BEEN CLEAR SINCE THE FORMER 98 GENERALS WHO ARE NOW LINE 02 (WIRANTO AGUM GUMELAR DSB) SAID PRABOWO WAS GUILTY OF THE 98 HUMAN RIGHTS TRAGEDY... https://t.co/1dkgXbFdcI,1770119754029891641,https://pbs.twimg.com/media/GJC6hpmbMAA5NYY.jpg,abuikhwanaziz,in,"Kota Surabaya, Jawa Timur",0,1,0,https://twitter.com/WicahyoSigit/status/1770119754029891641,1300039208183103488,WicahyoSigit,@USER @USER @USER FROM YOUR INITIAL COMMENTS I CAN GUESS THAT YOU ARE PRO PRABOCOR.. THE HUMAN RIGHTS ISSUE HAS BEEN CLEAR SINCE THE FORMER 98 GENERALS WHO ARE NOW LINE 02 (WIRANTO AGUM GUMELAR DSB) SAID PRABOWO WAS GUILTY OF THE 98 HUMAN RIGHTS TRAGEDY.. HTTPURL
1002,1028,1770020439664005615,Tue Mar 19 16:06:49 +0000 2024,0,others,@gorunbiraz3 @jokowi @prabowo @gibran_tweet @budimuni98 @ImamWM @yosephrosario_ @BangPino__ Jadi penasaran kabarnya anis dan janggar,@gorunbiraz3 @jokowi @prabowo @gibran_tweet @budimuni98 @ImamWM @yosephrosario_ @BangPino__ So I'm curious how Anis and Jangar are doing,1770119745662263520,,gorunbiraz3,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119745662263520,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER So I'm curious how Anis and Jangar are doing
1003,1029,1770018175524159497,Tue Mar 19 16:06:39 +0000 2024,0,others,@GirlBieberJ @jokowi @prabowo @gibran_tweet @budimuni98 @JurdilNdasMu @xquitavee @RizkaPerta Benar filing gw prabowo gibran menang satu putaran,@GirlBieberJ @jokowi @prabowo @gibran_tweet @budimuni98 @JurdilNdasMu @xquitavee @RizkaPerta True filed me prabowo gibran wins one round,1770119704230977752,,GirlBieberJ,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119704230977752,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER True filed me prabowo gibran wins one round
1004,1030,1770103136994431034,Tue Mar 19 16:06:35 +0000 2024,0,others,@ARSIPAJA Tahun 2030 bukan nya bubar indonesia? Kata prabowo sih itu,@ARSIPAJA Isn't Indonesia disbanding in 2030? That's what Prabowo said,1770119689009795474,,ARSIPAJA,in,,0,0,0,https://twitter.com/agayas_/status/1770119689009795474,269827007,agayas_,@USER Isn't Indonesia disbanding in 2030? That's what Prabowo said
1005,1031,1770020077142000012,Tue Mar 19 16:06:21 +0000 2024,0,others,@gorunbiraz3 @jokowi @prabowo @gibran_tweet @budimuni98 @arman_dhani @99propaganda @proGPranowo Orang waras dukung Prabowo,@gorunbiraz3 @jokowi @prabowo @gibran_tweet @budimuni98 @arman_dhani @99propaganda @proGPranowo Sane people support Prabowo,1770119627986919760,,gorunbiraz3,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119627986919760,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Sane people support Prabowo
1006,1032,1770016323067888057,Tue Mar 19 16:06:20 +0000 2024,1,others,@Azri_Ardhani Mau demo sampai dunia terbalik pun tetap Prabowo di lantik jdi presiden,"@Azri_Ardhani Even if he wants to demonstrate until the world turns upside down, Prabowo will still be inaugurated as president",1770119626028179757,,Azri_Ardhani,in,,0,0,0,https://twitter.com/Suanggiterban/status/1770119626028179757,1589013449316896768,Suanggiterban,"@USER Even if he wants to demonstrate until the world turns upside down, Prabowo will still be inaugurated as president"
1007,1033,1770017674665587172,Tue Mar 19 16:06:13 +0000 2024,0,disgust,@GirlBieberJ @jokowi @prabowo @gibran_tweet @budimuni98 @yosephrosario_ @Japsathub @wiyokoo Jabar memang agamis tapi bukan berarti mereka mau memilih yang mainkan politik identitas,@GirlBieberJ @jokowi @prabowo @gibran_tweet @budimuni98 @yosephrosario_ @Japsathub @wiyokoo West Java is religious but that doesn't mean they want to choose those who play identity politics,1770119597192298563,,GirlBieberJ,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119597192298563,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER West Java is religious but that doesn't mean they want to choose those who play identity politics
1010,1036,1770027405048201708,Tue Mar 19 16:05:44 +0000 2024,0,others,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @budimuni98 @mimih6mei @ignasbowo @prabowogibran2 Pak prabowo dan mas gibran menang satu putaran,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @budimuni98 @mimih6mei @ignasbowo @prabowogibran2 Pak Prabowo and Mas Gibran win one round,1770119472973828240,,gghhjjkk580dr0,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119472973828240,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Pak Prabowo and Mas Gibran win one round
1011,1037,1770027162072203336,Tue Mar 19 16:05:37 +0000 2024,0,joy,@ggggggfrf3 @jokowi @prabowo @gibran_tweet @budimuni98 @abby6mei @rojeoz @cagubnyinyir2 Alhamdulillah bapak prabowo kami menang ya Allah,"@ggggggfrf3 @jokowi @prabowo @gibran_tweet @budimuni98 @abby6mei @rojeoz @cagubnyinyir2 Thank God, Mr Prabowo, we won, O Allah",1770119444741972444,,ggggggfrf3,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119444741972444,817353792,JimmyTumober,"@USER @USER @USER @USER @USER @USER @USER @USER Thank God, Mr Prabowo, we won, O Allah"
1012,1038,1770026607857877377,Tue Mar 19 16:05:24 +0000 2024,0,others,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @budimuni98 @arman_dhani @99propaganda @proGPranowo Indonesia memang hanya cocok dipegang kaum nasionalis karena Indonesia negara yang sangat plural,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @budimuni98 @arman_dhani @99propaganda @proGPranowo Indonesia is only suitable for nationalists because Indonesia is a very plural country,1770119388542509231,,gghhjjkk580dr0,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119388542509231,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Indonesia is only suitable for nationalists because Indonesia is a very plural country
1013,1039,1769962521962676641,Tue Mar 19 16:05:07 +0000 2024,9,others,@cmxckenzie @genx36545403 9 org tewas dan tidak ada kejelasan kasusnya sampai skrg. wlpn gak py hak suara dia disana hadir mendukung prabowo yg konon dicurangi. sy senang baik anis dan ganjar tak prnh terdengar dia memanas2i pendukungnya utk turun ke jalan.,"@cmxckenzie @genx36545403 9 people died and there is no clarity on the case until now. WLPN doesn't have voting rights, he was there to support Prabowo, who was said to have been cheated. I'm happy that both Anis and Gangar have never heard of him encouraging their supporters to take to the streets.",1770119319755854335,,cmxckenzie,in,,0,1,0,https://twitter.com/biasa_saja100/status/1770119319755854335,1736132274251595776,biasa_saja100,"@USER @USER 9 people died and there is no clarity on the case until now. WLPN doesn't have voting rights, he was there to support Prabowo, who was said to have been cheated. I'm happy that both Anis and Gangar have never heard of him encouraging their supporters to take to the streets."
1014,1040,1770119288940089575,Tue Mar 19 16:05:00 +0000 2024,0,others,#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney+ viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud yy,#zonauang #zonajan #infoloker #lokerwfh info loker part time part time freelance freelancer student college student wfh iphone netflix disney+ viu joki wts wtb pc concert ticket debate election presidential candidate cawapres amen anies imin pragi prabowo gibran Ganjar Mahfud yy,1770119288940089575,,,in,swifties,0,0,0,https://twitter.com/idolletes/status/1770119288940089575,734741352236220417,idolletes,hashtag zonauang hashtag zonajan hashtag infoloker hashtag lokerwfh info loker part time part time freelance freelancer student college student wfh iphone netflix disney+ viu joki wts wtb pc concert ticket debate election presidential candidate cawapres amen anies imin pragi prabowo gibran Ganjar Mahfud yy
1015,1041,1770026321319784735,Tue Mar 19 16:04:55 +0000 2024,0,others,@ggggggfrf3 @jokowi @prabowo @gibran_tweet @budimuni98 @didik_dsp @Heraloebss @DarsAlexandra1 Sorry yeee anies n ganjar,@ggggggfrf3 @jokowi @prabowo @gibran_tweet @budimuni98 @didik_dsp @Heraloebss @DarsAlexandra1 Sorry yeee anies n gajar,1770119270544142597,,ggggggfrf3,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119270544142597,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Sorry yee anies n gajar
1016,1042,1769940559727403069,Tue Mar 19 16:04:52 +0000 2024,0,anger,@Miduk17 Nah sama dengan harga beras naik. Kalian nyalahin prabowo. Pdahal prabowo dilantik aja belum. Wkwkw,"@Miduk17 Well, the same as the price of rice going up. You blame Prabowo. Even though Prabowo hasn't been appointed yet. Wow",1770119256413499759,,Miduk17,in,,0,0,0,https://twitter.com/GKetebak/status/1770119256413499759,1409336663625506822,GKetebak,"@USER Well, the same as the price of rice going up. You blame Prabowo. Even though Prabowo hasn't been appointed yet. Wow"
1017,1043,1770025669323636807,Tue Mar 19 16:04:38 +0000 2024,0,anger,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @budimuni98 @proclaro_lover @MDH__SNA @giIangmahesa Mundur wirrrrr anak jenderal otw jadi anak presiden niiih,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @budimuni98 @proclaro_lover @MDH__SNA @giIangmahesa Resign wirrrrr Otw general's son to be president's son niiih,1770119197546467617,,gghhjjkk580dr0,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119197546467617,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER Resign wirr Otw general's son to be president's son niih
1018,1044,1770002192759681047,Tue Mar 19 16:04:27 +0000 2024,0,disgust,@Jelli_cent Pasukan nasi bungkus kalian semuanya tolol mau demo sampai dunia terbalik pun tetap Prabowo di lantik,"@Jelli_cent Your packaged rice troops are all stupid and want to demonstrate until the world turns upside down, but Prabowo is still inaugurated",1770119149735588026,,Jelli_cent,in,,0,0,0,https://twitter.com/Suanggiterban/status/1770119149735588026,1589013449316896768,Suanggiterban,"@USER Your packaged rice troops are all stupid and want to demonstrate until the world turns upside down, but Prabowo is still inaugurated"
1019,1045,1770024167490076950,Tue Mar 19 16:04:21 +0000 2024,0,others,@1HandeDelisii @jokowi @prabowo @gibran_tweet @budimuni98 @JurdilNdasMu @xquitavee @RizkaPerta Bapak jenderalku menang,@1HandeDelisii @jokowi @prabowo @gibran_tweet @budimuni98 @JurdilNdasMu @xquitavee @RizkaPerta My general won,1770119124779450647,,1HandeDelisii,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119124779450647,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER My general won
1020,1046,1752586946478760394,Tue Mar 19 16:04:04 +0000 2024,0,joy,@gghhjjkk580dr0 @mimih6mei @jokowi @prabowo @gibran_tweet @budimuni98 @yosephrosario_ @Japsathub @wiyokoo Kesabaran pak prabowo berbuah manis,@gghhjjkk580dr0 @mimih6mei @jokowi @prabowo @gibran_tweet @budimuni98 @yosephrosario_ @Japsathub @wiyokoo Pak Prabowo's patience has paid off sweetly,1770119055531499886,,gghhjjkk580dr0,in,Manado,0,0,0,https://twitter.com/JimmyTumober/status/1770119055531499886,817353792,JimmyTumober,@USER @USER @USER @USER @USER @USER @USER @USER @USER Pak Prabowo's patience has paid off sweetly
1021,1047,1765712673923297420,Tue Mar 19 16:03:49 +0000 2024,0,joy,@prabowo Selamat jendral,@prabowo Congratulations general,1770118993283817674,,prabowo,in,,0,0,0,https://twitter.com/BerbagiGin66198/status/1770118993283817674,1755604091148070912,BerbagiGin66198,@USER Congratulations general
